"","date","location","maxtemp","sunshine","precipitation","cloudcover"
"37484",2003-08-17,"De Bilt",21.9,0.8,1,6
"37485",2003-08-18,"De Bilt",23.9,4.2,5,3
"37486",2003-08-19,"De Bilt",23.3,7,0,5
"37487",2003-08-20,"De Bilt",24,8.7,-1,3
"37488",2003-08-21,"De Bilt",24.7,6.5,0,1
"37489",2003-08-22,"De Bilt",21.7,0,-1,7
"37490",2003-08-23,"De Bilt",24.8,7.2,-1,4
"37491",2003-08-24,"De Bilt",20.1,0.2,0,8
"37492",2003-08-25,"De Bilt",23.9,8.9,0,4
"37493",2003-08-26,"De Bilt",23.3,7.6,-1,5
"37494",2003-08-27,"De Bilt",20.9,0.8,0,8
"37495",2003-08-28,"De Bilt",20.8,0.5,14,8
"37496",2003-08-29,"De Bilt",16.8,0.3,55,7
"37497",2003-08-30,"De Bilt",20.1,9.8,-1,3
"37498",2003-08-31,"De Bilt",18.1,4.9,17,5
"37499",2003-09-01,"De Bilt",18.8,6.8,11,6
"37500",2003-09-02,"De Bilt",19.3,3.5,2,5
"37501",2003-09-03,"De Bilt",21.9,8.5,0,2
"37502",2003-09-04,"De Bilt",22.5,6.3,0,1
"37503",2003-09-05,"De Bilt",25,7.8,0,2
"37504",2003-09-06,"De Bilt",21.4,0.3,17,7
"37505",2003-09-07,"De Bilt",19.6,0.5,0,6
"37506",2003-09-08,"De Bilt",20.2,5.2,-1,4
"37507",2003-09-09,"De Bilt",20.1,4.4,30,5
"37508",2003-09-10,"De Bilt",13,0.8,135,6
"37509",2003-09-11,"De Bilt",19.4,5.6,0,4
"37510",2003-09-12,"De Bilt",17.8,0.6,1,4
"37511",2003-09-13,"De Bilt",20.5,10.6,0,1
"37512",2003-09-14,"De Bilt",21.6,11.7,0,0
"37513",2003-09-15,"De Bilt",23.7,7.7,0,2
"37514",2003-09-16,"De Bilt",24.8,9.6,0,1
"37515",2003-09-17,"De Bilt",25.3,10.1,0,1
"37516",2003-09-18,"De Bilt",28.6,10.1,0,0
"37517",2003-09-19,"De Bilt",24.4,6.6,0,1
"37518",2003-09-20,"De Bilt",27.4,8.6,0,2
"37519",2003-09-21,"De Bilt",24.9,9.6,0,1
"37520",2003-09-22,"De Bilt",26.1,9.5,145,3
"37521",2003-09-23,"De Bilt",14,4.3,120,5
"37522",2003-09-24,"De Bilt",15.8,6.4,-1,1
"37523",2003-09-25,"De Bilt",18.8,10.2,0,0
"37524",2003-09-26,"De Bilt",18.5,6.4,4,4
"37525",2003-09-27,"De Bilt",18.1,5.9,-1,4
"37526",2003-09-28,"De Bilt",13.7,0.9,46,8
"37527",2003-09-29,"De Bilt",16.4,6,5,4
"37528",2003-09-30,"De Bilt",17.4,9.6,0,1
"37529",2003-10-01,"De Bilt",17.3,4.7,38,5
"37530",2003-10-02,"De Bilt",17.1,1.5,0,8
"37531",2003-10-03,"De Bilt",18.4,2.3,8,6
"37532",2003-10-04,"De Bilt",14.7,3.8,36,6
"37533",2003-10-05,"De Bilt",14,8.4,34,3
"37534",2003-10-06,"De Bilt",14.7,1.8,129,7
"37535",2003-10-07,"De Bilt",10.9,1.8,228,7
"37536",2003-10-08,"De Bilt",14.2,0,171,6
"37537",2003-10-09,"De Bilt",15.4,0.5,3,6
"37538",2003-10-10,"De Bilt",16.8,5.2,10,6
"37539",2003-10-11,"De Bilt",14.2,0.4,0,7
"37540",2003-10-12,"De Bilt",15.1,9.1,0,1
"37541",2003-10-13,"De Bilt",13.4,6,0,4
"37542",2003-10-14,"De Bilt",12.5,8.8,0,0
"37543",2003-10-15,"De Bilt",12.9,9.7,0,0
"37544",2003-10-16,"De Bilt",12.6,9.7,0,0
"37545",2003-10-17,"De Bilt",12.3,9.5,0,0
"37546",2003-10-18,"De Bilt",12.1,9.4,0,0
"37547",2003-10-19,"De Bilt",12.7,7.8,0,1
"37548",2003-10-20,"De Bilt",10.8,4.6,-1,6
"37549",2003-10-21,"De Bilt",8,0,-1,8
"37550",2003-10-22,"De Bilt",10.4,4.8,5,5
"37551",2003-10-23,"De Bilt",7.5,9.2,0,0
"37552",2003-10-24,"De Bilt",5.3,1.9,21,5
"37553",2003-10-25,"De Bilt",10.7,3.5,91,6
"37554",2003-10-26,"De Bilt",11.8,3.6,6,4
"37555",2003-10-27,"De Bilt",7.8,8.8,0,0
"37556",2003-10-28,"De Bilt",7.7,4,0,3
"37557",2003-10-29,"De Bilt",9.2,5.8,-1,3
"37558",2003-10-30,"De Bilt",11.4,0.5,4,7
"37559",2003-10-31,"De Bilt",11.6,0.7,59,7
"37560",2003-11-01,"De Bilt",12,0.4,7,7
"37561",2003-11-02,"De Bilt",11.9,0.5,28,6
"37562",2003-11-03,"De Bilt",13.3,1.3,18,5
"37563",2003-11-04,"De Bilt",13.2,5.5,0,4
"37564",2003-11-05,"De Bilt",14.5,6.6,0,3
"37565",2003-11-06,"De Bilt",14,8.2,0,0
"37566",2003-11-07,"De Bilt",11.2,8.2,0,2
"37567",2003-11-08,"De Bilt",10.1,7,0,3
"37568",2003-11-09,"De Bilt",11.2,5.6,-1,3
"37569",2003-11-10,"De Bilt",14.7,2.5,0,6
"37570",2003-11-11,"De Bilt",5.3,0,0,5
"37571",2003-11-12,"De Bilt",8,1.7,6,5
"37572",2003-11-13,"De Bilt",13.5,5.5,2,5
"37573",2003-11-14,"De Bilt",8.7,0.3,-1,6
"37574",2003-11-15,"De Bilt",11.5,1.2,2,5
"37575",2003-11-16,"De Bilt",7.2,0,50,7
"37576",2003-11-17,"De Bilt",9.2,0.5,12,7
"37577",2003-11-18,"De Bilt",13,0,9,8
"37578",2003-11-19,"De Bilt",13.4,0,0,8
"37579",2003-11-20,"De Bilt",11.9,0,3,8
"37580",2003-11-21,"De Bilt",10.8,0,-1,7
"37581",2003-11-22,"De Bilt",13.9,0.9,15,8
"37582",2003-11-23,"De Bilt",14.4,0.1,47,7
"37583",2003-11-24,"De Bilt",10,0,151,8
"37584",2003-11-25,"De Bilt",9.8,4,0,4
"37585",2003-11-26,"De Bilt",10.9,0,15,6
"37586",2003-11-27,"De Bilt",6.6,0.3,0,7
"37587",2003-11-28,"De Bilt",9.6,6.8,0,4
"37588",2003-11-29,"De Bilt",5.9,2,14,7
"37589",2003-11-30,"De Bilt",8.7,0,16,8
"37590",2003-12-01,"De Bilt",12.7,0.3,58,8
"37591",2003-12-02,"De Bilt",9,0.5,0,5
"37592",2003-12-03,"De Bilt",6.1,0,0,7
"37593",2003-12-04,"De Bilt",6.2,0,0,8
"37594",2003-12-05,"De Bilt",5.7,0,0,8
"37595",2003-12-06,"De Bilt",9.3,3.3,8,4
"37596",2003-12-07,"De Bilt",2.1,7,0,0
"37597",2003-12-08,"De Bilt",1.9,6.8,0,0
"37598",2003-12-09,"De Bilt",5.3,6.8,0,0
"37599",2003-12-10,"De Bilt",3.5,6.8,0,1
"37600",2003-12-11,"De Bilt",6.7,0,42,7
"37601",2003-12-12,"De Bilt",9.4,0,14,6
"37602",2003-12-13,"De Bilt",12.2,0,233,8
"37603",2003-12-14,"De Bilt",10.1,2.9,77,7
"37604",2003-12-15,"De Bilt",6.1,3.8,19,5
"37605",2003-12-16,"De Bilt",7.8,1.1,-1,7
"37606",2003-12-17,"De Bilt",7,5.3,0,3
"37607",2003-12-18,"De Bilt",5.8,6.3,0,0
"37608",2003-12-19,"De Bilt",5.8,0,0,6
"37609",2003-12-20,"De Bilt",10.6,0,81,8
"37610",2003-12-21,"De Bilt",8.2,0.5,72,6
"37611",2003-12-22,"De Bilt",4.1,4.1,15,5
"37612",2003-12-23,"De Bilt",2.5,0,61,8
"37613",2003-12-24,"De Bilt",6.1,0,-1,8
"37614",2003-12-25,"De Bilt",9.2,0,-1,8
"37615",2003-12-26,"De Bilt",9,0,-1,8
"37616",2003-12-27,"De Bilt",9.1,4.7,11,5
"37617",2003-12-28,"De Bilt",8.8,0.2,270,7
"37618",2003-12-29,"De Bilt",5.7,0.8,-1,7
"37619",2003-12-30,"De Bilt",5.1,0.7,-1,8
"37620",2003-12-31,"De Bilt",1.9,0,0,8
"37621",2004-01-01,"De Bilt",0.5,0,9,8
"37622",2004-01-02,"De Bilt",0.3,6.3,0,2
"37623",2004-01-03,"De Bilt",-0.9,1.9,7,5
"37624",2004-01-04,"De Bilt",6.1,0.7,12,8
"37625",2004-01-05,"De Bilt",6,0,19,8
"37626",2004-01-06,"De Bilt",9.2,0,30,6
"37627",2004-01-07,"De Bilt",8.3,0,0,7
"37628",2004-01-08,"De Bilt",6.9,0,46,7
"37629",2004-01-09,"De Bilt",7.2,0.5,13,7
"37630",2004-01-10,"De Bilt",8.6,2.5,0,6
"37631",2004-01-11,"De Bilt",11.7,1,109,6
"37632",2004-01-12,"De Bilt",6.5,0,27,6
"37633",2004-01-13,"De Bilt",9.7,0.2,74,7
"37634",2004-01-14,"De Bilt",7.2,0,93,7
"37635",2004-01-15,"De Bilt",6.4,1.8,23,7
"37636",2004-01-16,"De Bilt",7.2,0,148,8
"37637",2004-01-17,"De Bilt",6.1,0,40,8
"37638",2004-01-18,"De Bilt",4.2,6.8,0,5
"37639",2004-01-19,"De Bilt",9.1,0,299,8
"37640",2004-01-20,"De Bilt",9,1.8,6,7
"37641",2004-01-21,"De Bilt",3.8,6.8,0,6
"37642",2004-01-22,"De Bilt",2.8,0,1,8
"37643",2004-01-23,"De Bilt",4.5,3,0,5
"37644",2004-01-24,"De Bilt",7.2,0.6,44,7
"37645",2004-01-25,"De Bilt",7.4,5.8,-1,4
"37646",2004-01-26,"De Bilt",2.3,0.3,-1,6
"37647",2004-01-27,"De Bilt",4.1,1.3,-1,7
"37648",2004-01-28,"De Bilt",5.4,3.1,57,6
"37649",2004-01-29,"De Bilt",4.1,2.5,53,7
"37650",2004-01-30,"De Bilt",4.6,1.2,0,6
"37651",2004-01-31,"De Bilt",11.3,0,121,8
"37652",2004-02-01,"De Bilt",12.3,4.1,102,6
"37653",2004-02-02,"De Bilt",12,0,97,7
"37654",2004-02-03,"De Bilt",16.1,1.9,-1,7
"37655",2004-02-04,"De Bilt",16.6,0,13,8
"37656",2004-02-05,"De Bilt",14.5,0,68,8
"37657",2004-02-06,"De Bilt",13,0,39,8
"37658",2004-02-07,"De Bilt",9.8,2.3,80,7
"37659",2004-02-08,"De Bilt",6.8,3.7,85,6
"37660",2004-02-09,"De Bilt",6.2,2.9,19,5
"37661",2004-02-10,"De Bilt",7.9,0,102,7
"37662",2004-02-11,"De Bilt",8,0,13,8
"37663",2004-02-12,"De Bilt",7.8,0,0,8
"37664",2004-02-13,"De Bilt",9.9,0,-1,8
"37665",2004-02-14,"De Bilt",9,0.2,-1,8
"37666",2004-02-15,"De Bilt",8.2,0,0,8
"37667",2004-02-16,"De Bilt",5.4,1.2,0,8
"37668",2004-02-17,"De Bilt",7.1,1.1,2,8
"37669",2004-02-18,"De Bilt",8.7,2.8,25,6
"37670",2004-02-19,"De Bilt",4.8,8.2,0,2
"37671",2004-02-20,"De Bilt",4.7,9,0,0
"37672",2004-02-21,"De Bilt",1.8,1.4,0,4
"37673",2004-02-22,"De Bilt",7.6,3.9,-1,5
"37674",2004-02-23,"De Bilt",6.4,7.5,-1,2
"37675",2004-02-24,"De Bilt",6.2,2.8,56,6
"37676",2004-02-25,"De Bilt",4,4.7,24,5
"37677",2004-02-26,"De Bilt",5.3,5.7,69,5
"37678",2004-02-27,"De Bilt",1,0.3,-1,5
"37679",2004-02-28,"De Bilt",4.2,7.5,0,1
"37680",2004-02-29,"De Bilt",4.5,8.7,0,1
"37681",2004-03-01,"De Bilt",5.6,8,0,4
"37682",2004-03-02,"De Bilt",8.8,3.9,0,5
"37683",2004-03-03,"De Bilt",8.7,5.2,0,3
"37684",2004-03-04,"De Bilt",9.8,4,0,NA
"37685",2004-03-05,"De Bilt",7.8,0.1,50,8
"37686",2004-03-06,"De Bilt",5.2,0.8,11,7
"37687",2004-03-07,"De Bilt",8.7,3.1,3,5
"37688",2004-03-08,"De Bilt",7.6,6.6,-1,5
"37689",2004-03-09,"De Bilt",4.2,5,-1,5
"37690",2004-03-10,"De Bilt",2.5,0,-1,8
"37691",2004-03-11,"De Bilt",6,2.6,-1,6
"37692",2004-03-12,"De Bilt",6.4,1.5,-1,7
"37693",2004-03-13,"De Bilt",10.1,0.5,13,6
"37694",2004-03-14,"De Bilt",13.5,2.6,-1,7
"37695",2004-03-15,"De Bilt",13.6,1.1,0,8
"37696",2004-03-16,"De Bilt",16.1,1.4,0,6
"37697",2004-03-17,"De Bilt",18.6,9.1,0,0
"37698",2004-03-18,"De Bilt",14.6,0.8,29,5
"37699",2004-03-19,"De Bilt",11.9,0.1,147,7
"37700",2004-03-20,"De Bilt",12.6,0.1,70,7
"37701",2004-03-21,"De Bilt",11.4,5.1,6,5
"37702",2004-03-22,"De Bilt",9.7,4.9,81,6
"37703",2004-03-23,"De Bilt",9.7,5.8,-1,5
"37704",2004-03-24,"De Bilt",8.8,2.3,2,6
"37705",2004-03-25,"De Bilt",8,4.9,0,4
"37706",2004-03-26,"De Bilt",8.2,7.3,8,4
"37707",2004-03-27,"De Bilt",9.2,6.6,0,4
"37708",2004-03-28,"De Bilt",12.2,6.9,0,4
"37709",2004-03-29,"De Bilt",14,2.3,0,5
"37710",2004-03-30,"De Bilt",16.7,11.3,0,0
"37711",2004-03-31,"De Bilt",17.9,11.1,0,3
"37712",2004-04-01,"De Bilt",20,8.6,0,3
"37713",2004-04-02,"De Bilt",17.7,2.6,-1,6
"37714",2004-04-03,"De Bilt",14.6,1.7,6,8
"37715",2004-04-04,"De Bilt",13.7,5.7,54,7
"37716",2004-04-05,"De Bilt",11.7,3.7,30,7
"37717",2004-04-06,"De Bilt",8.9,3.7,56,7
"37718",2004-04-07,"De Bilt",10.7,5.4,57,7
"37719",2004-04-08,"De Bilt",9.6,4.2,16,6
"37720",2004-04-09,"De Bilt",9.5,1.5,0,5
"37721",2004-04-10,"De Bilt",8.8,0,4,8
"37722",2004-04-11,"De Bilt",9.5,0.8,5,6
"37723",2004-04-12,"De Bilt",14.3,8.5,0,6
"37724",2004-04-13,"De Bilt",13.5,5.2,-1,5
"37725",2004-04-14,"De Bilt",15.7,8.8,0,2
"37726",2004-04-15,"De Bilt",18.5,10.9,0,1
"37727",2004-04-16,"De Bilt",20.1,12.4,0,0
"37728",2004-04-17,"De Bilt",20.6,8.3,5,3
"37729",2004-04-18,"De Bilt",12.7,2.5,12,6
"37730",2004-04-19,"De Bilt",12.4,3,-1,6
"37731",2004-04-20,"De Bilt",15.6,11.3,0,2
"37732",2004-04-21,"De Bilt",18.2,3.7,-1,6
"37733",2004-04-22,"De Bilt",18.2,4.7,21,6
"37734",2004-04-23,"De Bilt",17.6,12.7,0,1
"37735",2004-04-24,"De Bilt",16.4,5.9,-1,4
"37736",2004-04-25,"De Bilt",18.7,11.7,0,1
"37737",2004-04-26,"De Bilt",20.3,9.7,0,2
"37738",2004-04-27,"De Bilt",21.3,6.8,0,5
"37739",2004-04-28,"De Bilt",21.2,3.8,65,6
"37740",2004-04-29,"De Bilt",17.7,1.8,-1,8
"37741",2004-04-30,"De Bilt",24.3,9,-1,5
"37742",2004-05-01,"De Bilt",21.2,2.1,-1,6
"37743",2004-05-02,"De Bilt",14.6,0.6,0,6
"37744",2004-05-03,"De Bilt",19.7,8.9,2,5
"37745",2004-05-04,"De Bilt",12.5,3.6,19,6
"37746",2004-05-05,"De Bilt",14.7,7.4,0,4
"37747",2004-05-06,"De Bilt",15.5,6.9,0,3
"37748",2004-05-07,"De Bilt",12.6,0,119,8
"37749",2004-05-08,"De Bilt",13.3,0.7,-1,7
"37750",2004-05-09,"De Bilt",17.3,5,3,7
"37751",2004-05-10,"De Bilt",18.7,6.4,-1,6
"37752",2004-05-11,"De Bilt",15,5.8,0,7
"37753",2004-05-12,"De Bilt",14.3,2.9,0,7
"37754",2004-05-13,"De Bilt",13.9,2.5,0,8
"37755",2004-05-14,"De Bilt",17.2,5.9,0,5
"37756",2004-05-15,"De Bilt",20.4,12.2,0,3
"37757",2004-05-16,"De Bilt",20.2,11,0,3
"37758",2004-05-17,"De Bilt",22.4,11.8,0,1
"37759",2004-05-18,"De Bilt",20.9,11.4,0,1
"37760",2004-05-19,"De Bilt",22.2,13,0,2
"37761",2004-05-20,"De Bilt",20.2,6.1,-1,6
"37762",2004-05-21,"De Bilt",15.9,7.3,-1,5
"37763",2004-05-22,"De Bilt",14.8,7.2,5,6
"37764",2004-05-23,"De Bilt",14.9,12.2,4,3
"37765",2004-05-24,"De Bilt",18.3,11.5,0,3
"37766",2004-05-25,"De Bilt",16.4,4.3,1,6
"37767",2004-05-26,"De Bilt",16,6.5,0,5
"37768",2004-05-27,"De Bilt",16,3.4,-1,5
"37769",2004-05-28,"De Bilt",20.3,11.9,0,1
"37770",2004-05-29,"De Bilt",23.6,13.4,0,2
"37771",2004-05-30,"De Bilt",22.8,1.2,138,8
"37772",2004-05-31,"De Bilt",19.2,6.5,21,4
"37773",2004-06-01,"De Bilt",22.5,10.6,0,2
"37774",2004-06-02,"De Bilt",15.7,0,74,8
"37775",2004-06-03,"De Bilt",18.9,4.7,5,7
"37776",2004-06-04,"De Bilt",18,0.3,61,7
"37777",2004-06-05,"De Bilt",16.4,0.2,-1,8
"37778",2004-06-06,"De Bilt",19.8,6.6,0,3
"37779",2004-06-07,"De Bilt",26.6,11.5,0,2
"37780",2004-06-08,"De Bilt",29.7,10.9,0,1
"37781",2004-06-09,"De Bilt",25.4,6.8,0,3
"37782",2004-06-10,"De Bilt",23.9,2,12,7
"37783",2004-06-11,"De Bilt",21.2,10.7,0,5
"37784",2004-06-12,"De Bilt",18.1,6.9,46,7
"37785",2004-06-13,"De Bilt",18.1,6.3,-1,5
"37786",2004-06-14,"De Bilt",23.9,7.8,0,3
"37787",2004-06-15,"De Bilt",23.1,8.7,0,3
"37788",2004-06-16,"De Bilt",19.4,6,0,6
"37789",2004-06-17,"De Bilt",18.9,1.9,1,6
"37790",2004-06-18,"De Bilt",19.2,2.5,44,7
"37791",2004-06-19,"De Bilt",16.6,9.2,6,6
"37792",2004-06-20,"De Bilt",17.3,8.6,23,5
"37793",2004-06-21,"De Bilt",17.6,6.1,36,6
"37794",2004-06-22,"De Bilt",19.3,5,2,6
"37795",2004-06-23,"De Bilt",19.9,2.5,218,8
"37796",2004-06-24,"De Bilt",16.8,2.9,136,7
"37797",2004-06-25,"De Bilt",17,3.8,9,6
"37798",2004-06-26,"De Bilt",20.9,6.3,-1,4
"37799",2004-06-27,"De Bilt",22.3,5.4,15,6
"37800",2004-06-28,"De Bilt",20.4,11.1,0,4
"37801",2004-06-29,"De Bilt",19.9,5.5,0,5
"37802",2004-06-30,"De Bilt",24.1,2,4,7
"37803",2004-07-01,"De Bilt",19.1,7.9,5,6
"37804",2004-07-02,"De Bilt",19.1,4.1,139,6
"37805",2004-07-03,"De Bilt",19.1,5.9,307,7
"37806",2004-07-04,"De Bilt",18.8,2.1,16,7
"37807",2004-07-05,"De Bilt",20.5,12,2,4
"37808",2004-07-06,"De Bilt",21.4,12.7,0,1
"37809",2004-07-07,"De Bilt",22.1,8,51,3
"37810",2004-07-08,"De Bilt",21.4,4.4,77,6
"37811",2004-07-09,"De Bilt",18.8,2.6,71,7
"37812",2004-07-10,"De Bilt",18.7,12,22,4
"37813",2004-07-11,"De Bilt",17.9,2.9,6,7
"37814",2004-07-12,"De Bilt",16.7,1.9,135,8
"37815",2004-07-13,"De Bilt",18.3,10.3,4,5
"37816",2004-07-14,"De Bilt",20.5,1,43,8
"37817",2004-07-15,"De Bilt",20.2,0,-1,8
"37818",2004-07-16,"De Bilt",21.6,2.4,2,7
"37819",2004-07-17,"De Bilt",28.7,8.4,199,5
"37820",2004-07-18,"De Bilt",22.2,2.3,19,7
"37821",2004-07-19,"De Bilt",22.2,6.5,0,4
"37822",2004-07-20,"De Bilt",21.9,3.4,26,5
"37823",2004-07-21,"De Bilt",23.4,4.3,-1,5
"37824",2004-07-22,"De Bilt",26.2,10.1,0,4
"37825",2004-07-23,"De Bilt",24,5.3,30,4
"37826",2004-07-24,"De Bilt",24,9.2,0,3
"37827",2004-07-25,"De Bilt",17.1,0.1,14,7
"37828",2004-07-26,"De Bilt",20.6,11,53,4
"37829",2004-07-27,"De Bilt",22.6,9.7,0,2
"37830",2004-07-28,"De Bilt",23.3,6.2,0,2
"37831",2004-07-29,"De Bilt",26.2,12.8,0,0
"37832",2004-07-30,"De Bilt",27.8,10.8,0,2
"37833",2004-07-31,"De Bilt",25.8,6.9,0,4
"37834",2004-08-01,"De Bilt",23.9,8,0,4
"37835",2004-08-02,"De Bilt",26.2,10.7,0,1
"37836",2004-08-03,"De Bilt",27.4,11.6,0,2
"37837",2004-08-04,"De Bilt",28.1,8.9,0,2
"37838",2004-08-05,"De Bilt",29.6,7.1,-1,3
"37839",2004-08-06,"De Bilt",30,8.2,0,4
"37840",2004-08-07,"De Bilt",25.6,4,-1,5
"37841",2004-08-08,"De Bilt",31,12.6,0,2
"37842",2004-08-09,"De Bilt",32.5,10.8,0,0
"37843",2004-08-10,"De Bilt",28.4,3.2,211,4
"37844",2004-08-11,"De Bilt",26.3,7.8,36,4
"37845",2004-08-12,"De Bilt",24.5,1.3,31,7
"37846",2004-08-13,"De Bilt",20.1,0.5,287,8
"37847",2004-08-14,"De Bilt",24,9.4,1,4
"37848",2004-08-15,"De Bilt",25.3,6.6,26,6
"37849",2004-08-16,"De Bilt",22.5,2.4,163,6
"37850",2004-08-17,"De Bilt",24.1,8.8,-1,5
"37851",2004-08-18,"De Bilt",26.2,4.6,9,6
"37852",2004-08-19,"De Bilt",23.5,6.5,-1,3
"37853",2004-08-20,"De Bilt",20,1.6,31,6
"37854",2004-08-21,"De Bilt",19.2,5.2,15,4
"37855",2004-08-22,"De Bilt",21.1,7,0,5
"37856",2004-08-23,"De Bilt",23.1,5.8,4,5
"37857",2004-08-24,"De Bilt",22,3.5,106,7
"37858",2004-08-25,"De Bilt",20.6,5.2,71,6
"37859",2004-08-26,"De Bilt",19.8,5.8,8,6
"37860",2004-08-27,"De Bilt",16.5,0,85,8
"37861",2004-08-28,"De Bilt",20.3,9.5,0,5
"37862",2004-08-29,"De Bilt",20.4,3.9,2,7
"37863",2004-08-30,"De Bilt",18.3,6.1,102,5
"37864",2004-08-31,"De Bilt",18.1,4.6,84,6
"37865",2004-09-01,"De Bilt",21.1,6.3,0,4
"37866",2004-09-02,"De Bilt",23.3,11.3,0,0
